CTR9_SNTG1	SH2BP1,TSBP,p150,p150TSP,CTR9	G1SYN,SYN4,SNTG1
CTRB1_KLK10	CTRB,CTRB1	NES1,PRSSL1,KLK10
CTRB1_KLK13	CTRB,CTRB1	KLK-L4,KLKL4,KLK13
CTRB1_PRSS1	CTRB,CTRB1	PRSS1,TRY1,TRYX3,UNQ2540,PRSS58
CTRB1_TPSD1	CTRB,CTRB1	MCP7-LIKE,MCP7L1,MMCP-7L,TPSD1
CTRB2_CEL	CTRB2	BAL,BSDL,BSSL,CELL,CEase,FAP,FAPP,LIPA,MODY8,CEL
CTRB2_CELA3A	CTRB2	ELA3,ELA3A,CELA3A
CTRB2_PRSS1	CTRB2	PRSS1,TRY1,TRYX3,UNQ2540,PRSS58
CTRC_CELA3A	CLCR,ELA4,CTRC	ELA3,ELA3A,CELA3A
CTSA_ATP6V0A4	GLB2,GSL,NGBE,PPCA,PPGB,CTSA	A4,ATP6N1B,ATP6N2,DRTA3,RDRTA2,RTA1C,RTADR,STV1,VPH1,VPP2,ATP6V0A4
CTSB_DEFB136	APPS,CPSB,KWE,RECEUP,CTSB	DEFB137,DEFB136
CTSB_EIF4A2	APPS,CPSB,KWE,RECEUP,CTSB	BM-010,DDX2B,EIF4A,EIF4F,NEDHSS,eIF-4A-II,eIF4A-II,EIF4A2
CTSB_FDFT1	APPS,CPSB,KWE,RECEUP,CTSB	DGPT,ERG9,SQS,SQSD,SS,FDFT1
CTSB_TG	APPS,CPSB,KWE,RECEUP,CTSB	AITD3,TGN,TG
CTSB_TXNL1	APPS,CPSB,KWE,RECEUP,CTSB	HEL-S-114,TRP32,TXL-1,TXNL,Txl,TXNL1
CTSB_UBAP2L	APPS,CPSB,KWE,RECEUP,CTSB	NEDLBF,NICE-4,NICE4,UBAP2L
CTSC_GRM5	CPPI,DPP-I,DPP1,DPPI,HMS,JP,JPD,PALS,PDON1,PLS,CTSC	GPRC1E,MGLUR5,PPP1R86,mGlu5,GRM5
CTSC_RAB38	CPPI,DPP-I,DPP1,DPPI,HMS,JP,JPD,PALS,PDON1,PLS,CTSC	NY-MEL-1,rrGTPbp,RAB38
CTSD_REN	CLN10,CPSD,HEL-S-130P,CTSD	C17orf36,KCASH1,REN,REN/KCTD11,KCTD11
CTSD_TGFBI	CLN10,CPSD,HEL-S-130P,CTSD	BIGH3,CDB1,CDG2,CDGG1,CSD,CSD1,CSD2,CSD3,EBMD,LCD1,TGFBI
CTSE_PGA3	CATE,CTSE	PGA3
CTSE_PGC	CATE,CTSE	PEPC,PGII,PGC
CTSE_WBP2	CATE,CTSE	DFNB107,GRAMD6,WBP-2,WBP2
CTSF_RANBP3	CATSF,CLN13,CTSF	RANBP3
CTSO_NAA15	CTSO1,CTSO	Ga19,MRD50,NARG1,NAT1P,NATH,TBDN,TBDN100,NAA15
CTSZ_ZHX3	CTSX,CTSZ	TIX1,ZHX3
CTTN_ANO1	EMS1,CTTN	DOG1,INDMS,MYMY7,ORAOV2,TAOS2,TMEM16A,ANO1
CTTNBP2NL_CAPZA1	CTTNBP2NL	CAPPA1,CAPZ,CAZ1,CAPZA1
CTTNBP2NL_CHMP1A	CTTNBP2NL	CHMP1,PCH8,PCOLN3,PRSM1,VPS46-1,VPS46A,CHMP1A
CTTNBP2NL_SUCLA2	CTTNBP2NL	A-BETA,A-SCS,LINC00444,MTDPS5,SCS-betaA,SUCLA2
CTTN_CISD2	EMS1,CTTN	ERIS,Miner1,NAF-1,WFS2,ZCD2,CISD2
CTTN_CLASP2	EMS1,CTTN	CLASP2
CTTN_DSG1	EMS1,CTTN	CDHF4,DG1,DSG,EPKHE,EPKHIA,PPKS1,SPPK1,DSG1
CTTN_PPP6R3	EMS1,CTTN	C11orf23,PP6R3,SAP190,SAPL,SAPLa,SAPS3,PPP6R3
CTTN_PTTG1IP	EMS1,CTTN	C21orf1,C21orf3,PBF,PTTG1IP1,PTTG1IP
CTTN_SHANK2	EMS1,CTTN	AUTS17,CORTBP1,CTTNBP1,ProSAP1,SHANK,SPANK-3,SHANK2
CTTN_SKI	EMS1,CTTN	SGS,SKV,SKI
CTTN_SLC11A2	EMS1,CTTN	AHMIO1,DCT1,DMT1,NRAMP2,SLC11A2
CUBN_ALDH16A1	IFCR,IGS,IGS1,MGA1,gp280,CUBN	ALDH16A1
CUEDC1_BRMS1	CUEDC1	BRMS1,p40,BRMS1L
CUEDC1_COPZ2	CUEDC1	zeta2-COP,COPZ2
CUEDC1_HSF5	CUEDC1	HSF 5,HSTF 5,HSF5
CUL2_FRMD4A	CUL2	CCAFCA,FRMD4,bA295P9.4,FRMD4A
CUL2_PARD3	CUL2	ASIP,Baz,PAR3,PAR3alpha,PARD-3,PARD3A,PPP1R118,SE2-5L16,SE2-5LT1,SE2-5T2,PARD3
CUL3_AP1S3	CUL-3,NEDAUS,PHA2E,CUL3	PSORS15,sigma1C,AP1S3
CUL3_DARS	CUL-3,NEDAUS,PHA2E,CUL3	DARS,HBSL,aspRS,DARS1
CUL3_SPAG16	CUL-3,NEDAUS,PHA2E,CUL3	PF20,WDR29,SPAG16
CUL4A_DDX17	CUL4A	P72,RH70,DDX17
CUL4A_F7	CUL4A	SPCA,F7
CUL4A_TFDP1	CUL4A	DILC,DP1,DRTF1,Dp-1,TFDP1
CUL4A_TMCO3	CUL4A	C13orf11,TMCO3
CUL4A_TMEM255B	CUL4A	FAM70B,TMEM255B
CUL4B_DAPK2	CUL-4B,MRXHF2,MRXS15,MRXSC,SFM2,CUL4B	DRP-1,DRP1,DAPK2
CUL4B_SMG9	CUL-4B,MRXHF2,MRXS15,MRXSC,SFM2,CUL4B	C19orf61,F17127_1,HBMS,NEDITPO,SMG9
CUL4B_TMEM255A	CUL-4B,MRXHF2,MRXS15,MRXSC,SFM2,CUL4B	FAM70A,TMEM255A
CUL4B_XPO6	CUL-4B,MRXHF2,MRXS15,MRXSC,SFM2,CUL4B	EXP6,RANBP20,XPO6
CUL5_ATM	CUL-5,VACM-1,VACM1,CUL5	AT1,ATA,ATC,ATD,ATDC,ATE,TEL1,TELO1,ATM
CUL5_DNAL1	CUL-5,VACM-1,VACM1,CUL5	C14orf168,CILD16,LC1,DNAL1
CUL5_ELMOD1	CUL-5,VACM-1,VACM1,CUL5	ELMOD1
CUL9_KIF6	H7AP1,PARC,CUL9	C6orf102,dJ1043E3.1,dJ137F1.4,dJ188D3.1,KIF6
CUTA_GRM4	ACHAP,C6orf82,CUTA	GPRC1D,MGLUR4,mGlu4,GRM4
CUX1_AHCYL2	CASP,CDP,CDP/Cut,CDP1,COY1,CUTL1,CUX,Clox,Cux/CDP,GDDI,GOLIM6,Nbla10317,p100,p110,p200,p75,CUX1	ADOHCYASE3,IRBIT2,AHCYL2
CUX1_BBS9	CASP,CDP,CDP/Cut,CDP1,COY1,CUTL1,CUX,Clox,Cux/CDP,GDDI,GOLIM6,Nbla10317,p100,p110,p200,p75,CUX1	B1,C18,D1,PTHB1,BBS9
CUX1_BRAF	CASP,CDP,CDP/Cut,CDP1,COY1,CUTL1,CUX,Clox,Cux/CDP,GDDI,GOLIM6,Nbla10317,p100,p110,p200,p75,CUX1	B-RAF1,B-raf,BRAF-1,BRAF1,NS7,RAFB1,BRAF
CUX1_COL26A1	CASP,CDP,CDP/Cut,CDP1,COY1,CUTL1,CUX,Clox,Cux/CDP,GDDI,GOLIM6,Nbla10317,p100,p110,p200,p75,CUX1	EMI6,EMID2,EMU2,SH2B,COL26A1
CUX1_DGKB	CASP,CDP,CDP/Cut,CDP1,COY1,CUTL1,CUX,Clox,Cux/CDP,GDDI,GOLIM6,Nbla10317,p100,p110,p200,p75,CUX1	DAGK2,DGK,DGK-BETA,DGKB
CUX1_EHBP1L1	CASP,CDP,CDP/Cut,CDP1,COY1,CUTL1,CUX,Clox,Cux/CDP,GDDI,GOLIM6,Nbla10317,p100,p110,p200,p75,CUX1	EHBP1L1
CUX1_HBP1	CASP,CDP,CDP/Cut,CDP1,COY1,CUTL1,CUX,Clox,Cux/CDP,GDDI,GOLIM6,Nbla10317,p100,p110,p200,p75,CUX1	HBP1
CUX1_MARCH10	CASP,CDP,CDP/Cut,CDP1,COY1,CUTL1,CUX,Clox,Cux/CDP,GDDI,GOLIM6,Nbla10317,p100,p110,p200,p75,CUX1	MARCH-X,MARCH10,RNF190,MARCHF10
CUX1_RET	CASP,CDP,CDP/Cut,CDP1,COY1,CUTL1,CUX,Clox,Cux/CDP,GDDI,GOLIM6,Nbla10317,p100,p110,p200,p75,CUX1	CDHF12,CDHR16,HSCR1,MEN2A,MEN2B,MTC1,PTC,RET-ELE1,RET
CUX1_THSD7A	CASP,CDP,CDP/Cut,CDP1,COY1,CUTL1,CUX,Clox,Cux/CDP,GDDI,GOLIM6,Nbla10317,p100,p110,p200,p75,CUX1	THSD7A
CUX1_YEATS2	CASP,CDP,CDP/Cut,CDP1,COY1,CUTL1,CUX,Clox,Cux/CDP,GDDI,GOLIM6,Nbla10317,p100,p110,p200,p75,CUX1	FAME4,YEATS2
CWC25_FAM134C	CCDC49,CWC25	FAM134C,RETREG3
CWC25_FBXO47	CCDC49,CWC25	FBXO47
CWC25_LASP1	CCDC49,CWC25	Lasp-1,MLN50,LASP1
CWC25_PLXDC1	CCDC49,CWC25	TEM3,TEM7,PLXDC1
CWC25_SLC35B1	CCDC49,CWC25	AXER,UGTREL1,SLC35B1
CWC27_GRIA4	NY-CO-10,RPSKA,SDCCAG-10,SDCCAG10,CWC27	GLUR4,GLUR4C,GLURD,GluA4,GluA4-ATD,NEDSGA,GRIA4
CWH43_OCIAD1	CWH43-C,PGAP2IP,CWH43	ASRIJ,OCIA,TPA018,OCIAD1
CXADR_APP	CAR,CAR4/6,HCAR,CXADR	AAA,ABETA,ABPP,AD1,APPI,CTFgamma,CVAP,PN-II,PN2,alpha-sAPP,preA4,APP
CXADR_FAM184B	CAR,CAR4/6,HCAR,CXADR	FAM184B
CXCL16_TEKT1	CXCLG16,SR-PSOX,SRPSOX,CXCL16	TEKT1
CXCL17_EXOSC5	DMC,Dcip1,UNQ473,VCC-1,VCC1,CXCL17	CABAC,RRP41B,RRP46,Rrp46p,hRrp46p,p12B,EXOSC5
CXCL1_AFP	FSP,GRO1,GROa,MGSA,MGSA-a,NAP-3,SCYB1,CXCL1	AFP,RNF95,ZNF173,TRIM26
CYB561_SQSTM1	CGCytb,CYB561A1,FRRS2,ORTHYP2,CYB561	A170,DMRV,FTDALS3,NADGP,OSIL,PDB3,ZIP3,p60,p62,p62B,SQSTM1
CYB561_XBP1	CGCytb,CYB561A1,FRRS2,ORTHYP2,CYB561	TREB-5,TREB5,XBP-1,XBP2,XBP1
CYB5A_RPL14	CYB5,MCB5,METAG,CYB5A	CAG-ISL-7,CTG-B33,L14,RL14,eL14,hRL14,RPL14
CYB5B_SNTB2	CYB5-M,CYPB5M,OMB5,CYB5B	D16S2531E,EST25263,SNT2B2,SNT3,SNTL,SNTB2
CYB5B_VPS4A	CYB5-M,CYPB5M,OMB5,CYB5B	CIMDAG,SKD1,SKD1A,SKD2,VPS4,VPS4-1,VPS4A
CYB5R4_FNDC1	NCB5OR,cb5/cb5R,dJ676J13.1,CYB5R4	AGS8,FNDC2,MEL4B3,bA243O10.1,dJ322A24.1,FNDC1
CYBA_DCN	CGD4,p22-PHOX,CYBA	CSCD,DSPG2,PG40,PGII,PGS2,SLRR1B,DCN
CYC1_FGA	CCNI1,CYC1,CYI,CCNI	Fib2,FGA
CYFIP1_ACACA	P140SRA-1,SHYC,SRA-1,SRA1,CYFIP1	ACAC,ACACAD,ACACalpha,ACC,ACC1,ACCA,ACCalpha,Acac1,hACC1,ACACA
CYFIP1_FAM189A1	P140SRA-1,SHYC,SRA-1,SRA1,CYFIP1	FAM189A1,TMEM228,ENTREP2
CYFIP1_TUBGCP5	P140SRA-1,SHYC,SRA-1,SRA1,CYFIP1	GCP5,TUBGCP5
CYFIP2_PLCG2	DEE65,EIEE65,PIR121,CYFIP2	APLAID,FCAS3,PLC-IV,PLC-gamma-2,PLCG2
CYHR1_FOXH1	CHRP,CYHR1,ZFTRAF1	FAST-1,FAST1,FOXH1
CYLD_HAGH	BRSS,CDMT,CYLD1,CYLDI,EAC,FTDALS8,MFT,MFT1,SBS,TEM,USPL2,CYLD	GLO2,GLX2,GLXII,HAGH1,HAGH
CYLD_KLF3	BRSS,CDMT,CYLD1,CYLDI,EAC,FTDALS8,MFT,MFT1,SBS,TEM,USPL2,CYLD	BKLF,KLF3
CYP17A1_ANXA2	CPT7,CYP17,P450C17,S17AH,CYP17A1	ANX2,ANX2L4,CAL1H,HEL-S-270,LIP2,LPC2,LPC2D,P36,PAP-IV,ANXA2
CYP17A1_INTS8	CPT7,CYP17,P450C17,S17AH,CYP17A1	C8orf52,INT8,NEDCHS,INTS8
CYP20A1_ABI2	CYP-M,CYP20A1	ABI-2,ABI2B,AIP-1,AIP1,AblBP3,SSH3BP2,argBP1,argBPIA,argBPIB,ABI2
CYP27A1_STK36	CP27,CTX,CYP27,CYP27A1	CILD46,FU,STK36
CYP2C18_HELLS	CPCI,CYP2C,CYP2C17,P450-6B/29C,P450IIC17,CYP2C18	ICF4,LSH,Nbla10143,PASG,SALNR,SMARCA6,HELLS
CYP2E1_AMACR	CPE1,CYP2E,P450-J,P450C2E,CYP2E1	AMACRD,CBAS4,P504S,RACE,RM,AMACR
CYP2E1_ASPSCR1	CPE1,CYP2E,P450-J,P450C2E,CYP2E1	ASPCR1,ASPL,ASPS,RCC17,TUG,UBXD9,UBXN9,ASPSCR1
CYP2E1_FTCD	CPE1,CYP2E,P450-J,P450C2E,CYP2E1	LCHC1,FTCD
CYP2E1_GLUL	CPE1,CYP2E,P450-J,P450C2E,CYP2E1	GLNS,GS,PIG43,PIG59,GLUL
CYP2E1_NEBL	CPE1,CYP2E,P450-J,P450C2E,CYP2E1	C10orf113,LASP2,LNEBL,bA165O3.1,NEBL
CYP2E1_REG3A	CPE1,CYP2E,P450-J,P450C2E,CYP2E1	HIP,HIP/PAP,INGAP,PAP,PAP-H,PAP1,PBCGF,REG-III,REG3,REG3A
CYP2S1_UPF1	CYPIIS1,CYP2S1	HUPF1,NORF1,RENT1,UTF,pNORF1,smg-2,UPF1
CYP3A4_ITGAV	CP33,CP34,CYP3A,CYP3A3,CYPIIIA3,CYPIIIA4,HLP,NF-25,P450C3,P450PCN1,VDDR3,CYP3A4	CD51,MSK8,VNRA,VTNR,ITGAV
CYP4A11_CYP4F3	CP4Y,CYP4A2,CYP4AII,CYPIVA11,CYP4A11	CPF3,CYP4F,CYPIVF3,LTB4H,CYP4F3
CYP4B1_PLA2G1B	CYPIVB1,P-450HP,CYP4B1	PLA2,PLA2A,PPLA2,PLA2G1B
CYP4F11_CIB3	CYPIVF11,CYP4F11	KIP3,CIB3
CYP4F12_MYO9B	CYPIVF12,F22329_1,CYP4F12	CELIAC4,MYR5,MYO9B
CYP4F3_PTMS	CPF3,CYP4F,CYPIVF3,LTB4H,CYP4F3	ParaT,PTMS
CYP4X1_CMPK1	CYPIVX1,CYP4X1	CK,CMK,CMPK,UMK,UMP-CMPK,UMPK,CMPK1
CYP51A1_BAIAP2L1	CP51,CYP51,CYPL1,LDM,P450-14DM,P450L1,CYP51A1	IRTKS,BAIAP2L1
CYP51A1_KRIT1	CP51,CYP51,CYPL1,LDM,P450-14DM,P450L1,CYP51A1	CAM,CCM1,KRIT1
CYP7B1_EPS15	CBAS3,CP7B,SPG5A,CYP7B1	AF-1P,AF1P,MLLT5,EPS15
CYP7B1_SCAF4	CBAS3,CP7B,SPG5A,CYP7B1	FZS,SFRS15,SRA4,SCAF4
CYSTM1_ANKHD1	C5orf32,ORF1-FL49,CYSTM1	MASK,MASK1,PP2500,VBARP,ANKHD1
CYSTM1_ANKHD1-EIF4EBP3	C5orf32,ORF1-FL49,CYSTM1	MASK-BP3,MASK-BP3ARF,ANKHD1-EIF4EBP3
CYSTM1_MPP7	C5orf32,ORF1-FL49,CYSTM1	MPP7
CYTH1_CUX1	B2-1,CYTOHESIN-1,D17S811E,PSCD1,SEC7,CYTH1	CASP,CDP,CDP/Cut,CDP1,COY1,CUTL1,CUX,Clox,Cux/CDP,GDDI,GOLIM6,Nbla10317,p100,p110,p200,p75,CUX1
CYTH1_EIF3H	B2-1,CYTOHESIN-1,D17S811E,PSCD1,SEC7,CYTH1	EIF3S3,eIF3-gamma,eIF3-p40,EIF3H
CYTH1_IL16	B2-1,CYTOHESIN-1,D17S811E,PSCD1,SEC7,CYTH1	LCF,NIL16,PRIL16,prIL-16,IL16
CYTH1_LGALS3BP	B2-1,CYTOHESIN-1,D17S811E,PSCD1,SEC7,CYTH1	90K,BTBD17B,CyCAP,M2BP,MAC-2-BP,TANGO10B,gp90,LGALS3BP
CYTH1_MACROD1	B2-1,CYTOHESIN-1,D17S811E,PSCD1,SEC7,CYTH1	LRP16,MACROD1
CYTH1_SEPT9	B2-1,CYTOHESIN-1,D17S811E,PSCD1,SEC7,CYTH1	AF17q25,MSF,MSF1,NAPB,PNUTL4,SEPT9,SINT1,SeptD1,SEPTIN9
CYTH3_DAGLB	ARNO3,GRP1,PSCD3,cytohesin-3,CYTH3	DAGLBETA,KCCR13L,DAGLB
CYTH3_MAD1L1	ARNO3,GRP1,PSCD3,cytohesin-3,CYTH3	MAD1,MVA7,PIG9,TP53I9,TXBP181,MAD1L1
CYTH3_SPATA18	ARNO3,GRP1,PSCD3,cytohesin-3,CYTH3	Mieap,SPETEX1,SPATA18
CYYR1_APP	C21orf95,CYYR1	AAA,ABETA,ABPP,AD1,APPI,CTFgamma,CVAP,PN-II,PN2,alpha-sAPP,preA4,APP
DAAM1_SYNCRIP	DAAM1	GRY-RBP,GRYRBP,HNRNPQ,HNRPQ1,NSAP1,PP68,hnRNP-Q,SYNCRIP
DAB1_TMEM59	C19orf51,CILD2,DAB1,PCD,PF22,DNAAF3	C1orf8,DCF1,HSPC001,PRO195,UNQ169,TMEM59
DAB2_ARSB	DOC-2,DOC2,DAB2	ASB,G4S,MPS6,ARSB
DAB2IP_ATXN1	AF9Q34,AIP-1,AIP1,DIP1/2,DAB2IP	ATX1,D6S504E,SCA1,ATXN1
DAB2IP_KMT2A	AF9Q34,AIP-1,AIP1,DIP1/2,DAB2IP	ALL-1,ALL1,CXXC7,GAS7,HRX,HTRX,HTRX1,MLL,MLL1,MLL1A,TRX1,WDSTS,KMT2A
DAB2IP_SLC44A4	AF9Q34,AIP-1,AIP1,DIP1/2,DAB2IP	C6orf29,CTL4,DFNA72,NG22,TPPT,hTPPT1,SLC44A4
DAB2IP_TGM2	AF9Q34,AIP-1,AIP1,DIP1/2,DAB2IP	G(h),TG(C),TGC,hTG2,tTG,TGM2
DACH1_KLF12	DACH,DACH1	AP-2rep,AP2REP,HSPC122,KLF12
DAD1_RAB2B	OST2,DAD1	RAB2B
DAG1_ENO1	156DAG,A3a,AGRNR,DAG,LGMDR16,MDDGA9,MDDGC7,MDDGC9,DAG1	ENO1-IT1,ENO1L1,HEL-S-17,MPB1,NNE,PPH,ENO1
DAGLA_MS4A10	C11orf11,DAGL(ALPHA),DAGLALPHA,NSDDR,DAGLA	CD20L7,MS4A9,MS4A10
DAND5_NFIC	CER2,CERL2,CKTSF1B3,COCO,CRL2,DANTE,GREM3,SP1,DAND5	CTF5,NFI1_HUMAN,NFI2_HUMAN,NFIC,SMIM44
DAP3_TIPRL	DAP3,SAPAP3,SPAPA3,DLGAP3	TIP,TIP41,TIPRL1,TIPRL
DAP_CCT5	ASPEP,DAP,DNPEP	CCT-epsilon,CCTE,HEL-S-69,PNAS-102,TCP-1-epsilon,CCT5
DAPK1_ABCA1	DAPK,ROCO3,DAPK1	ABC-1,ABC1,CERP,HDLCQTL13,HDLDT1,HPALP1,TGD,ABCA1
DAPK1_GRIN2D	DAPK,ROCO3,DAPK1	DEE46,EB11,EIEE46,GluN2D,NMDAR2D,NR2D,GRIN2D
DAPK2_MAP2K5	DRP-1,DRP1,DAPK2	HsT17454,MAPKK5,MEK5,PRKMK5,MAP2K5
DAPP1_COL4A3	BAM32,DAPP1	ATS2,ATS3,ATS3A,ATS3B,BFH2,COL4A3
DAPP1_SLC4A4	BAM32,DAPP1	HNBC1,KNBC,NBC1,NBC2,NBCe1,NBCe1-A,SLC4A5,hhNMC,kNBC1,pNBC,SLC4A4
DAP_SEMA5A	ASPEP,DAP,DNPEP	SEMAF,semF,SEMA5A
DAP_SNX9	ASPEP,DAP,DNPEP	SDP1,SH3PX1,SH3PXD3A,WISP,SNX9
DARS2_KLHL20	ASPRS,LBSL,MT-ASPRS,mtAspRS,DARS2	KHLHX,KLEIP,KLHLX,KLHL20
DARS_R3HDM1	DARS,HBSL,aspRS,DARS1	R3HDM,R3HDM1
DAZAP1_HMHA1	DAZAP1	HA-1,HLA-HA1,HMHA1,ARHGAP45
DAZAP1_MEF2D	DAZAP1	MEF2D
DAZAP2_PSMD4	PRTB,DAZAP2	AF,AF-1,ASF,MCB1,Rpn10,S5A,pUB-R5,PSMD4
DAZAP2_TUBB	PRTB,DAZAP2	CDCBM6,CSCSC1,M40,OK/SW-cl.56,TUBB1,TUBB5,TUBB
DBH_SCG5	DBM,ORTHYP1,DBH	7B2,P7B2,SGNE1,SgV,SCG5
DBI_LUC7L3	ACBD1,ACBP,CCK-RP,EP,DBI	CRA,CREAP-1,CROP,LUC7A,OA48-18,hLuc7A,LUC7L3
DBN1_KLHDC3	D0S117E,DBN1	PEAS,dJ20C7.3,KLHDC3
DBN1_ZNF346	D0S117E,DBN1	JAZ,Zfp346,ZNF346
DBNDD1_CRIP2	DBNDD1	CRIP,CRP2,ESP1,CRIP2
DBT_VAV3	BCATE2,BCKAD-E2,BCKADE2,BCKDH-E2,BCOADC-E2,E2,E2B,DBT	VAV3
DCAF10_CENPP	WDR32,DCAF10	CENP-P,CENPP
DCAF13_CTHRC1	GM83,HSPC064,Sof1,WDSOF1,DCAF13	CTHRC1
DCAF13_DECR1	GM83,HSPC064,Sof1,WDSOF1,DCAF13	DECR,NADPH,SDR18C1,DECR1
DCAF15_MRPL9	C19orf72,DCAF15	L9mt,bL9m,MRPL9
DCAF5_DPY19L2	BCRG2,BCRP2,D14S1461E,WDR22,DCAF5	SPATA34,SPGF9,DPY19L2
DCAF5_RAD51B	BCRG2,BCRP2,D14S1461E,WDR22,DCAF5	R51H2,RAD51L1,REC2,RAD51B
DCAF5_RDH11	BCRG2,BCRP2,D14S1461E,WDR22,DCAF5	ARSDR1,CGI82,HCBP12,MDT1,PSDR1,RALR1,RDJCSS,SCALD,SDR7C1,RDH11
DCAF5_SRP54	BCRG2,BCRP2,D14S1461E,WDR22,DCAF5	SCN8,SRP54
DCAF6_IGSF8	1200006M05Rik,ARCAP,IQWD1,MSTP055,NRIP,PC326,DCAF6	CD316,CD81P3,EWI-2,EWI2,KCT-4,LIR-D1,PGRL,IGSF8
DCAF6_ILDR2	1200006M05Rik,ARCAP,IQWD1,MSTP055,NRIP,PC326,DCAF6	C1orf32,dJ782G3.1,ILDR2
DCAF6_LETM1	1200006M05Rik,ARCAP,IQWD1,MSTP055,NRIP,PC326,DCAF6	CONDMIM,KHE,Mdm38,SLC55A1,LETM1
DCAF6_MPZL1	1200006M05Rik,ARCAP,IQWD1,MSTP055,NRIP,PC326,DCAF6	MPZL1b,PZR,PZR1b,PZRa,PZRb,MPZL1
DCAF6_PBX1	1200006M05Rik,ARCAP,IQWD1,MSTP055,NRIP,PC326,DCAF6	CAKUHED,PBX1
DCAF7_SBF1	AN11,HAN11,SWAN-1,WDR68,DCAF7	CMT4B3,DENND7A,MTMR5,SBF1
DCAF7_VMP1	AN11,HAN11,SWAN-1,WDR68,DCAF7	EPG3,TANGO5,TMEM49,VMP1
DCAF8_CD1C	GAN2,H326,WDR42A,DCAF8	BDCA1,CD1,CD1A,R7,CD1C
DCBLD1_CCT2	dJ94G16.1,DCBLD1	99D8.1,CCT-beta,CCTB,HEL-S-100n,PRO1633,TCP-1-beta,CCT2
DCBLD1_MCM9	dJ94G16.1,DCBLD1	C6orf61,MCMDC1,ODG4,dJ329L24.1,dJ329L24.3,MCM9
DCBLD1_NUS1	dJ94G16.1,DCBLD1	C6orf68,CDG1AA,MGC:7199,MRD55,NgBR,TANGO14,NUS1
DCBLD2_NIT2	CLCP1,ESDN,DCBLD2	HEL-S-8a,NIT2
DCDC2_GPLD1	DCDC2A,DFNB66,NPHP19,NSC,RU2,RU2S,DCDC2	GPIPLD,GPIPLDM,PIGPLD,PIGPLD1,PLD,GPLD1
DCHS2_FGG	CDH27,CDHJ,CDHR7,PCDH23,PCDHJ,DCHS2	FGG
DCK_GRSF1	DCK	GRSF1
DCLK1_RCBTB1	CL1,CLICK1,DCAMKL1,DCDC3A,DCLK,DCLK1	CLLD7,CLLL7,GLP,RDEOA,RCBTB1
DCLK2_LRBA	CL2,CLICK-II,CLICK2,CLIK2,DCAMKL2,DCDC3,DCDC3B,DCK2,DCLK2	BGL,CDC4L,CVID8,LAB300,LBA,uc.147,LRBA
DCLRE1C_FAM171A1	A-SCID,DCLREC1C,RS-SCID,SCIDA,SNM1C,DCLRE1C	APCN,C10orf38,FAM171A1
DCLRE1C_NMT2	A-SCID,DCLREC1C,RS-SCID,SCIDA,SNM1C,DCLRE1C	NMT2
DCN_CPM	CSCD,DSPG2,PG40,PGII,PGS2,SLRR1B,DCN	CPM
DCN_NAV3	CSCD,DSPG2,PG40,PGII,PGS2,SLRR1B,DCN	POMFIL1,STEERIN3,unc53H3,NAV3
DCN_VIM	CSCD,DSPG2,PG40,PGII,PGS2,SLRR1B,DCN	VIM
DCP1B_NAV3	DCP1,DCP1B	POMFIL1,STEERIN3,unc53H3,NAV3
DCP2_TBCA	NUDT20,DCP2	TBCA
DCPS_CCND1	ARS,DCS1,HINT-5,HINT5,HSL1,HSPC015,DCPS	BCL1,D11S287E,PRAD1,U21B31,CCND1
DCTN1_ALK	DAP-150,DP-150,HMND14,P135,DCTN1	ALK1,CD246,NBLST3,ALK
DCTN1_SH3GLB2	DAP-150,DP-150,HMND14,P135,DCTN1	PP6569,PP9455,RRIG1,SH3GLB2
DCTN2_DDX23	DCTN50,DYNAMITIN,HEL-S-77,RBP50,DCTN2	PRPF28,SNRNP100,U5-100K,U5-100KD,prp28,DDX23
DCTN2_OS9	DCTN50,DYNAMITIN,HEL-S-77,RBP50,DCTN2	ERLEC2,OS-9,OS9
DCTN2_SYT1	DCTN50,DYNAMITIN,HEL-S-77,RBP50,DCTN2	BAGOS,P65,SVP65,SYT,SYT1
DCTN3_IPO9	DCTN-22,DCTN22,DCTN3	Imp9,IPO9
DCTN3_LINGO2	DCTN-22,DCTN22,DCTN3	LERN3,LRRN6C,LINGO2
DCUN1D1_CCDC50	DCNL1,DCUN1L1,RP42,SCCRO,SCRO,Tes3,DCUN1D1	C3orf6,DFNA44,YMER,CCDC50
DCUN1D1_SLC22A1	DCNL1,DCUN1L1,RP42,SCCRO,SCRO,Tes3,DCUN1D1	HOCT1,OCT1,oct1_cds,SLC22A1
DCUN1D2_CORT	C13orf17,DCNL2,DCUN1D2	CST-14,CST-17,CST-29,SST2,CORT
DCUN1D2_CPSF7	C13orf17,DCNL2,DCUN1D2	CFIm59,CPSF7
DCUN1D2_NVL	C13orf17,DCNL2,DCUN1D2	NVL2,NVL
DCUN1D2_PTPN1	C13orf17,DCNL2,DCUN1D2	PTP1B,PTPN1
DCUN1D2_TFDP1	C13orf17,DCNL2,DCUN1D2	DILC,DP1,DRTF1,Dp-1,TFDP1
DCUN1D2_TMCO3	C13orf17,DCNL2,DCUN1D2	C13orf11,TMCO3
DCUN1D2_UPF3A	C13orf17,DCNL2,DCUN1D2	HUPF3A,RENT3A,UPF3,UPF3A
